pheno	pheno_code	idp
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25890
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25891
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25815
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25842
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25888
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25912
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25790
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	ukb-a-302	IDP-25829
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	ukb-a-302	IDP-25869
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25829
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25846
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25847
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25869
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25888
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25889
UKB_3526_Mothers_age_at_death	ukb-b-12687	IDP-25011
UKB_50_Standing_height	ukb-b-10787	IDP-25847
UKB_50_Standing_height	ukb-b-10787	IDP-25868
UKB_50_Standing_height	ukb-b-10787	IDP-25869
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	ukb-b-17241	IDP-25891
pgc.scz2	ieu-a-22	IDP-25851
pgc.scz2	ieu-a-22	IDP-25890
