pheno	pheno_code	idp
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25481
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25546
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25708
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25723
UKB_20002_1225_self_reported_hyperthyroidism_or_thyrotoxicosis	ukb-b-20289	IDP-25725
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25139
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25373
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25458
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25536
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25579
UKB_20002_1226_self_reported_hypothyroidism_or_myxoedema	ukb-b-19732	IDP-25664
UKB_20002_1261_self_reported_multiple_sclerosis	ieu-b-18	IDP-25440
UKB_20002_1309_self_reported_osteoporosis	ukb-b-17796	PC-5
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25085
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25154
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25157
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25473
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25481
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25489
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25573
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25678
UKB_20002_1453_self_reported_psoriasis	ukb-b-10537	IDP-25681
UKB_20002_1463_self_reported_ulcerative_colitis	ukb-b-7584	IDP-25112
UKB_20002_1463_self_reported_ulcerative_colitis	ukb-b-7584	IDP-25208
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	IDP-25566
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-1
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-3
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-6
UKB_20002_1473_self_reported_high_cholesterol	ukb-b-10912	PC-8
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25057
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25059
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25091
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25106
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25156
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25191
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25222
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25239
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25240
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25297
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25298
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25299
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25346
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25440
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25466
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25480
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25584
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25592
UKB_20016_Fluid_intelligence_score	ukb-b-5238	IDP-25719
UKB_20016_Fluid_intelligence_score	ukb-b-5238	PC-6
UKB_20022_Birth_weight	ukb-b-13378	IDP-25061
UKB_20022_Birth_weight	ukb-b-13378	IDP-25082
UKB_20022_Birth_weight	ukb-b-13378	IDP-25083
UKB_20022_Birth_weight	ukb-b-13378	IDP-25103
UKB_20022_Birth_weight	ukb-b-13378	IDP-25109
UKB_20022_Birth_weight	ukb-b-13378	IDP-25165
UKB_20022_Birth_weight	ukb-b-13378	IDP-25171
UKB_20022_Birth_weight	ukb-b-13378	IDP-25205
UKB_20022_Birth_weight	ukb-b-13378	IDP-25226
UKB_20022_Birth_weight	ukb-b-13378	IDP-25227
UKB_20022_Birth_weight	ukb-b-13378	IDP-25253
UKB_20022_Birth_weight	ukb-b-13378	IDP-25301
UKB_20022_Birth_weight	ukb-b-13378	IDP-25343
UKB_20022_Birth_weight	ukb-b-13378	IDP-25377
UKB_20022_Birth_weight	ukb-b-13378	IDP-25388
UKB_20022_Birth_weight	ukb-b-13378	IDP-25418
UKB_20022_Birth_weight	ukb-b-13378	IDP-25419
UKB_20022_Birth_weight	ukb-b-13378	IDP-25429
UKB_20022_Birth_weight	ukb-b-13378	IDP-25445
UKB_20022_Birth_weight	ukb-b-13378	IDP-25518
UKB_20022_Birth_weight	ukb-b-13378	IDP-25572
UKB_20022_Birth_weight	ukb-b-13378	IDP-25680
UKB_20022_Birth_weight	ukb-b-13378	PC-2
UKB_20022_Birth_weight	ukb-b-13378	PC-3
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25060
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25113
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25117
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25188
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25195
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25209
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25252
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25309
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25399
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25490
UKB_20127_Neuroticism_score	ukb-b-4630	IDP-25508
UKB_20127_Neuroticism_score	ukb-b-4630	PC-8
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25056
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25064
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25068
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25074
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25097
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25098
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25099
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25104
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25115
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25123
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25124
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25130
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25141
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25150
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25151
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25169
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25180
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25181
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25184
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25185
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25187
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25190
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25191
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25200
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25203
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25211
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25212
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25213
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25219
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25220
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25230
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25243
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25246
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25247
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25285
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25316
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25322
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25333
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25334
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25337
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25342
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25346
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25352
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25353
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25354
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25355
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25358
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25359
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25360
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25361
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25368
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25369
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25377
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25378
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25385
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25392
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25393
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25404
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25405
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25406
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25407
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25408
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25409
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25410
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25420
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25422
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25434
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25435
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25440
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25444
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25446
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25448
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25464
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25466
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25474
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25486
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25494
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25495
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25497
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25507
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25514
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25522
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25523
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25524
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25529
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25532
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25538
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25546
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25548
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25549
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25550
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25551
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25560
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25566
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25568
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25573
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25577
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25578
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25586
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25587
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25600
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25603
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25619
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25630
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25631
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25632
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25651
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25655
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25666
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25667
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25668
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25674
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25681
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25684
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25686
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25689
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25694
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25695
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25703
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25709
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25712
UKB_21001_Body_mass_index_BMI	ukb-b-19953	IDP-25728
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-1
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-3
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-5
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-6
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-8
UKB_21001_Body_mass_index_BMI	ukb-b-19953	PC-9
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25056
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25068
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25069
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25074
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25080
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25097
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25104
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25105
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25110
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25123
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25130
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25134
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25141
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25184
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25185
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25186
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25187
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25190
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25200
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25206
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25212
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25213
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25218
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25219
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25220
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25230
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25235
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25246
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25254
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25285
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25297
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25302
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25334
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25337
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25346
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25352
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25353
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25354
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25355
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25358
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25359
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25361
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25368
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25369
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25385
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25392
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25404
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25405
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25410
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25411
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25416
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25417
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25422
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25426
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25427
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25434
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25436
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25438
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25440
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25441
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25446
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25454
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25455
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25462
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25464
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25466
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25467
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25468
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25470
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25490
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25496
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25497
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25507
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25523
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25524
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25546
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25550
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25553
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25560
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25566
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25573
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25577
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25578
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25586
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25587
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25599
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25600
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25623
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25625
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25626
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25632
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25652
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25653
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25660
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25661
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25667
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25668
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25681
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25684
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25685
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25686
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25694
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25695
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25713
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25715
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25717
UKB_23099_Body_fat_percentage	ukb-b-8909	IDP-25724
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-1
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-3
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-5
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-6
UKB_23099_Body_fat_percentage	ukb-b-8909	PC-8
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25089
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25281
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	ukb-a-301	IDP-25329
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25588
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	IDP-25653
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	ukb-a-303	PC-1
UKB_3526_Mothers_age_at_death	ukb-b-12687	IDP-25346
UKB_3526_Mothers_age_at_death	ukb-b-12687	PC-6
UKB_50_Standing_height	ukb-b-10787	IDP-25058
UKB_50_Standing_height	ukb-b-10787	IDP-25059
UKB_50_Standing_height	ukb-b-10787	IDP-25060
UKB_50_Standing_height	ukb-b-10787	IDP-25064
UKB_50_Standing_height	ukb-b-10787	IDP-25065
UKB_50_Standing_height	ukb-b-10787	IDP-25066
UKB_50_Standing_height	ukb-b-10787	IDP-25070
UKB_50_Standing_height	ukb-b-10787	IDP-25072
UKB_50_Standing_height	ukb-b-10787	IDP-25074
UKB_50_Standing_height	ukb-b-10787	IDP-25075
UKB_50_Standing_height	ukb-b-10787	IDP-25076
UKB_50_Standing_height	ukb-b-10787	IDP-25077
UKB_50_Standing_height	ukb-b-10787	IDP-25082
UKB_50_Standing_height	ukb-b-10787	IDP-25083
UKB_50_Standing_height	ukb-b-10787	IDP-25086
UKB_50_Standing_height	ukb-b-10787	IDP-25088
UKB_50_Standing_height	ukb-b-10787	IDP-25089
UKB_50_Standing_height	ukb-b-10787	IDP-25097
UKB_50_Standing_height	ukb-b-10787	IDP-25099
UKB_50_Standing_height	ukb-b-10787	IDP-25102
UKB_50_Standing_height	ukb-b-10787	IDP-25103
UKB_50_Standing_height	ukb-b-10787	IDP-25104
UKB_50_Standing_height	ukb-b-10787	IDP-25105
UKB_50_Standing_height	ukb-b-10787	IDP-25106
UKB_50_Standing_height	ukb-b-10787	IDP-25107
UKB_50_Standing_height	ukb-b-10787	IDP-25109
UKB_50_Standing_height	ukb-b-10787	IDP-25112
UKB_50_Standing_height	ukb-b-10787	IDP-25113
UKB_50_Standing_height	ukb-b-10787	IDP-25114
UKB_50_Standing_height	ukb-b-10787	IDP-25115
UKB_50_Standing_height	ukb-b-10787	IDP-25116
UKB_50_Standing_height	ukb-b-10787	IDP-25117
UKB_50_Standing_height	ukb-b-10787	IDP-25120
UKB_50_Standing_height	ukb-b-10787	IDP-25126
UKB_50_Standing_height	ukb-b-10787	IDP-25132
UKB_50_Standing_height	ukb-b-10787	IDP-25136
UKB_50_Standing_height	ukb-b-10787	IDP-25140
UKB_50_Standing_height	ukb-b-10787	IDP-25141
UKB_50_Standing_height	ukb-b-10787	IDP-25145
UKB_50_Standing_height	ukb-b-10787	IDP-25147
UKB_50_Standing_height	ukb-b-10787	IDP-25148
UKB_50_Standing_height	ukb-b-10787	IDP-25150
UKB_50_Standing_height	ukb-b-10787	IDP-25151
UKB_50_Standing_height	ukb-b-10787	IDP-25152
UKB_50_Standing_height	ukb-b-10787	IDP-25162
UKB_50_Standing_height	ukb-b-10787	IDP-25163
UKB_50_Standing_height	ukb-b-10787	IDP-25166
UKB_50_Standing_height	ukb-b-10787	IDP-25167
UKB_50_Standing_height	ukb-b-10787	IDP-25169
UKB_50_Standing_height	ukb-b-10787	IDP-25170
UKB_50_Standing_height	ukb-b-10787	IDP-25173
UKB_50_Standing_height	ukb-b-10787	IDP-25174
UKB_50_Standing_height	ukb-b-10787	IDP-25175
UKB_50_Standing_height	ukb-b-10787	IDP-25181
UKB_50_Standing_height	ukb-b-10787	IDP-25184
UKB_50_Standing_height	ukb-b-10787	IDP-25185
UKB_50_Standing_height	ukb-b-10787	IDP-25187
UKB_50_Standing_height	ukb-b-10787	IDP-25189
UKB_50_Standing_height	ukb-b-10787	IDP-25192
UKB_50_Standing_height	ukb-b-10787	IDP-25193
UKB_50_Standing_height	ukb-b-10787	IDP-25194
UKB_50_Standing_height	ukb-b-10787	IDP-25201
UKB_50_Standing_height	ukb-b-10787	IDP-25203
UKB_50_Standing_height	ukb-b-10787	IDP-25204
UKB_50_Standing_height	ukb-b-10787	IDP-25205
UKB_50_Standing_height	ukb-b-10787	IDP-25207
UKB_50_Standing_height	ukb-b-10787	IDP-25208
UKB_50_Standing_height	ukb-b-10787	IDP-25212
UKB_50_Standing_height	ukb-b-10787	IDP-25213
UKB_50_Standing_height	ukb-b-10787	IDP-25216
UKB_50_Standing_height	ukb-b-10787	IDP-25218
UKB_50_Standing_height	ukb-b-10787	IDP-25219
UKB_50_Standing_height	ukb-b-10787	IDP-25221
UKB_50_Standing_height	ukb-b-10787	IDP-25222
UKB_50_Standing_height	ukb-b-10787	IDP-25223
UKB_50_Standing_height	ukb-b-10787	IDP-25226
UKB_50_Standing_height	ukb-b-10787	IDP-25227
UKB_50_Standing_height	ukb-b-10787	IDP-25228
UKB_50_Standing_height	ukb-b-10787	IDP-25229
UKB_50_Standing_height	ukb-b-10787	IDP-25236
UKB_50_Standing_height	ukb-b-10787	IDP-25237
UKB_50_Standing_height	ukb-b-10787	IDP-25242
UKB_50_Standing_height	ukb-b-10787	IDP-25248
UKB_50_Standing_height	ukb-b-10787	IDP-25250
UKB_50_Standing_height	ukb-b-10787	IDP-25251
UKB_50_Standing_height	ukb-b-10787	IDP-25252
UKB_50_Standing_height	ukb-b-10787	IDP-25253
UKB_50_Standing_height	ukb-b-10787	IDP-25256
